GITM2 log file
## Inputs from UAM.in
# Resart= F
# Eddy coef:    50.000 Eddy P0:     0.010 Eddy P1:     0.005
# Statistical Models Only:  F Apex:  T
# EUV Data:  TFile: 
UA/DataIn/FISM/fismflux_daily_2023.dat                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
# AMIE: none           
none                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
# Solar Heating:  T Joule Heating:  T Auroral Heating:  T
# NO Cooling:  T O Cooling:  T
# Conduction:  T Turbulent Conduction:  T
# Pressure Grad:  T Ion Drag:  T Neutral Drag:  T
# Viscosity:  T Coriolis:  T Gravity:  T
# Ion Chemistry:  T Ion Advection:  T Neutral Chemistry:  T
 
#START
   iStep yyyy mm dd hh mm ss  ms      dt min(T) max(T) mean(T) min(VV) max(VV) mean(VV) F107 F107A By Bz Vx HP HPn HPs SubsolarLon SubsolarLat SubsolarVTEC
     131 2023  7  7  0  8 46 846  4.0665    158.69576   1348.51740   1016.47824    -90.67451    117.30586      1.49466    166.8    172.6      1.2      3.7    469.5     77.3    184.2    214.2   3.10328   0.39508  41.37503
     132 2023  7  7  0  8 50 913  4.0665    158.69674   1349.17448   1016.59940    -91.13606    109.10510      1.41943    166.8    172.6      1.5      3.6    469.2     77.4    184.2    214.2   3.10298   0.39508  41.35912
     133 2023  7  7  0  8 54 979  4.0667    158.69751   1349.47936   1016.71981    -90.65309    101.19632      1.34115    166.8    172.6      1.8      3.5    468.8     77.5    184.2    214.2   3.10269   0.39508  41.37672
     134 2023  7  7  0  8 59  46  4.0669    158.69858   1349.41009   1016.83835    -89.19811     94.74353      1.25980    166.8    172.6      2.1      3.3    468.5     77.6    184.2    214.2   3.10239   0.39508  41.36059
     135 2023  7  7  0  9  3 113  4.0672    158.70007   1349.21134   1016.95369    -89.66997     88.77105      1.17535    166.8    172.6      2.2      3.3    468.1     77.5    184.2    214.2   3.10210   0.39508  41.37828
     136 2023  7  7  0  9  7 181  4.0676    158.70251   1349.05602   1017.06465    -90.83266     82.46705      1.08762    166.8    172.6      2.1      3.4    467.6     77.5    184.2    214.2   3.10180   0.39508  41.36240
     137 2023  7  7  0  9 11 249  4.0680    158.70587   1349.17158   1017.17003    -91.18147     75.88976      0.99659    166.8    172.6      2.1      3.4    467.1     77.5    184.2    214.2   3.10150   0.39508  41.38022
     138 2023  7  7  0  9 15 317  4.0685    158.70871   1349.04529   1017.26861    -90.65359     69.32400      0.90222    166.8    172.6      2.1      3.5    466.6     77.4    184.2    214.2   3.10121   0.39508  41.36429
     139 2023  7  7  0  9 19 386  4.0690    158.71021   1348.69280   1017.35909    -89.26342     64.44192      0.80453    166.8    172.6      2.1      3.5    466.1     77.4    184.2    214.2   3.10091   0.39508  41.38220
     140 2023  7  7  0  9 23 456  4.0695    158.71112   1348.51220   1017.44042    -90.73974     59.42932      0.70362    166.8    172.6      2.1      3.5    465.6     77.4    184.2    214.2   3.10062   0.39508  41.36646
     141 2023  7  7  0  9 27 526  4.0700    158.71136   1348.42777   1017.51153    -91.68505     54.75166      0.59951    166.8    172.6      2.0      3.6    465.1     77.3    184.2    214.2   3.10032   0.39508  41.38454
     142 2023  7  7  0  9 31 596  4.0705    158.71140   1348.09951   1017.57159    -91.85492     50.17941      0.49225    166.8    172.6      2.0      3.6    464.6     77.3    184.2    214.2   3.10002   0.39508  41.36876
     143 2023  7  7  0  9 35 667  4.0710    158.71190   1347.82187   1017.61980    -91.21467     47.52429      0.38201    166.8    172.6      2.0      3.6    464.1     77.3    184.2    214.2   3.09973   0.39508  41.38691
     144 2023  7  7  0  9 39 739  4.0715    158.71296   1347.68502   1017.65560    -91.34749     46.30963      0.26897    166.8    172.6      2.0      3.7    463.6     77.2    184.2    214.2   3.09943   0.39508  41.37120
     145 2023  7  7  0  9 43 811  4.0720    158.71388   1347.47822   1017.67852    -92.47081     45.16135      0.15349    166.8    172.6      2.0      3.7    463.2     77.2    184.2    214.2   3.09914   0.39508  41.38937
     146 2023  7  7  0  9 47 883  4.0724    158.71425   1347.39340   1017.68835    -92.87341     43.68860      0.03596    166.8    172.6      1.9      3.8    462.7     77.2    184.2    214.2   3.09884   0.39508  41.37359
     147 2023  7  7  0  9 51 956  4.0729    158.71467   1347.39031   1017.68494    -92.55919     41.91859     -0.08316    166.8    172.6      1.9      3.8    462.2     77.1    184.2    214.2   3.09854   0.39508  41.39183
     148 2023  7  7  0  9 56  30  4.0734    158.71513   1347.20228   1017.66844    -93.00883     39.87957     -0.20339    166.8    172.6      1.9      3.8    461.7     77.1    184.2    214.2   3.09825   0.39508  41.37608
     149 2023  7  7  0 10  0 103  4.0738    158.71561   1347.00206   1017.63907    -93.85942     37.60102     -0.32416    166.8    172.6      1.9      3.9    461.3     77.1    184.2    214.2   3.09795   0.39508  41.39437
     150 2023  7  7  0 10  4 178  4.0743    158.71610   1346.82469   1017.59746    -94.02402     35.75141     -0.44491    166.8    172.6      2.2      3.7    460.6     77.0    185.4    218.4   3.09766   0.39508  41.37860
     151 2023  7  7  0 10  8 252  4.0747    158.71627   1346.46371   1017.54395    -94.33759     34.85191     -0.56506    166.8    172.6      2.6      3.5    459.9     76.9    185.4    218.4   3.09736   0.39508  41.39701
     152 2023  7  7  0 10 12 327  4.0751    158.71567   1346.14424   1017.47938    -95.09487     34.14650     -0.68395    166.8    172.6      2.9      3.4    459.2     76.9    185.4    218.4   3.09706   0.39508  41.37987
     153 2023  7  7  0 10 16 403  4.0754    158.71464   1345.75799   1017.40466    -95.36270     33.93377     -0.80094    166.8    172.6      3.3      3.2    458.6     76.8    185.4    218.4   3.09677   0.39508  41.39850
     154 2023  7  7  0 10 20 479  4.0757    158.71401   1345.34231   1017.32087    -96.25709     34.20099     -0.91538    166.8    172.6      3.6      3.0    458.0     76.8    185.4    218.4   3.09647   0.39508  41.38253
     155 2023  7  7  0 10 24 555  4.0759    158.71408   1344.92007   1017.22907    -97.06510     34.86566     -1.02660    166.8    172.6      4.0      2.9    457.4     76.7    185.4    218.4   3.09617   0.39508  41.40139
     156 2023  7  7  0 10 28 631  4.0761    158.71455   1344.54063   1017.13051    -97.94700     36.10832     -1.13402    166.8    172.6      4.4      2.7    456.9     76.6    185.4    218.4   3.09588   0.39508  41.38457
     157 2023  7  7  0 10 32 707  4.0762    158.71483   1344.19983   1017.02641    -98.98784     37.12969     -1.23703    166.8    172.6      4.7      2.5    456.4     76.6    185.4    218.4   3.09558   0.39508  41.40348
     158 2023  7  7  0 10 36 783  4.0763    158.71471   1344.05261   1016.91811   -100.07869     37.79126     -1.33508    166.8    172.6      5.1      2.4    456.0     76.5    185.4    218.4   3.09528   0.39508  41.38717
     159 2023  7  7  0 10 40 859  4.0763    158.71420   1344.12979   1016.80689   -100.52192     38.10079     -1.42765    166.8    172.6      5.4      2.2    455.5     76.5    185.4    218.4   3.09499   0.39508  41.40616
     160 2023  7  7  0 10 44 936  4.0763    158.71372   1344.12142   1016.69413   -100.25785     38.06964     -1.51433    166.8    172.6      5.8      2.0    455.1     76.4    185.4    218.4   3.09469   0.39508  41.38939
     161 2023  7  7  0 10 49  12  4.0762    158.71381   1344.01755   1016.58107    -99.32451     37.71232     -1.59475    166.8    172.6      6.1      1.9    454.8     76.3    185.4    218.4   3.09440   0.39508  41.40835
     162 2023  7  7  0 10 53  88  4.0761    158.71458   1343.81230   1016.46905    -97.78203     37.04613     -1.66861    166.8    172.6      6.5      1.7    454.4     76.3    185.4    218.4   3.09410   0.39508  41.39179
     163 2023  7  7  0 10 57 164  4.0759    158.71554   1343.51113   1016.35924    -95.77470     36.09090     -1.73567    166.8    172.6      6.8      1.5    454.1     76.2    185.4    218.4   3.09380   0.39508  41.41076
     164 2023  7  7  0 11  1 240  4.0758    158.71623   1343.11599   1016.25286    -93.25202     34.86864     -1.79578    166.8    172.6      7.1      1.5    453.9     76.2    185.4    218.4   3.09351   0.39508  41.39388
     165 2023  7  7  0 11  5 315  4.0755    158.71652   1342.62777   1016.15093    -90.27777     33.40326     -1.84879    166.8    172.6      7.0      1.6    453.9     76.1    185.4    218.4   3.09321   0.39508  41.41281
     166 2023  7  7  0 11  9 345  4.0299    158.71676   1342.19031   1016.05828    -86.95944     31.77391     -1.89573    166.8    172.6      7.0      1.7    453.9     76.1    185.4    218.4   3.09292   0.39508  41.39616
     167 2023  7  7  0 11 13 375  4.0303    158.71726   1341.71431   1015.97340    -83.33062     30.49100     -1.93402    166.8    172.6      7.0      1.8    453.9     76.0    185.4    218.4   3.09262   0.39508  41.41463
     168 2023  7  7  0 11 17 406  4.0310    158.71803   1341.19037   1015.89601    -79.45887     29.05273     -1.96515    166.8    172.6      7.0      1.9    453.9     75.9    185.4    218.4   3.09233   0.39508  41.39914
     169 2023  7  7  0 11 21 438  4.0313    158.71899   1340.79364   1015.82657    -75.41073     27.47686     -1.98940    166.8    172.6      7.0      2.0    453.9     75.9    185.4    218.4   3.09204   0.39508  41.41759
     170 2023  7  7  0 11 25 469  4.0316    158.71983   1340.42495   1015.76566    -71.25125     25.78152     -2.00695    166.8    172.6      7.0      2.2    453.9     75.8    185.4    218.4   3.09174   0.39508  41.40095
     171 2023  7  7  0 11 29 501  4.0319    158.71988   1340.01831   1015.71368    -67.04266     24.26460     -2.01801    166.8    172.6      6.9      2.3    453.9     75.8    185.4    218.4   3.09145   0.39508  41.41924
     172 2023  7  7  0 11 33 533  4.0321    158.71961   1339.58274   1015.67105    -62.84317     22.71577     -2.02281    166.8    172.6      6.9      2.4    453.9     75.7    185.4    218.4   3.09116   0.39508  41.40312
     173 2023  7  7  0 11 37 566  4.0324    158.71991   1339.12722   1015.63801    -58.70774     21.05601     -2.02158    166.8    172.6      6.9      2.5    453.9     75.6    185.4    218.4   3.09086   0.39508  41.42140
     174 2023  7  7  0 11 41 598  4.0326    158.72093   1338.66481   1015.61481    -54.68757     19.30539     -2.01458    166.8    172.6      6.9      2.6    453.9     75.6    185.4    218.4   3.09057   0.39508  41.40466
     175 2023  7  7  0 11 45 631  4.0329    158.72215   1338.20269   1015.60149    -50.84464     17.48419     -2.00212    166.8    172.6      6.9      2.7    453.9     75.5    185.4    218.4   3.09028   0.39508  41.42285
     176 2023  7  7  0 11 49 664  4.0332    158.72325   1337.74844   1015.59816    -47.18942     17.44474     -1.98452    166.8    172.6      6.8      2.9    453.9     75.5    185.4    218.4   3.08998   0.39508  41.40637
     177 2023  7  7  0 11 53 698  4.0334    158.72423   1337.30942   1015.60469    -44.05544     17.56115     -1.96212    166.8    172.6      6.8      3.0    453.9     75.4    185.4    218.4   3.08969   0.39508  41.42457
     178 2023  7  7  0 11 57 731  4.0336    158.72525   1336.89191   1015.62103    -41.59610     17.45710     -1.93523    166.8    172.6      6.8      3.1    453.9     75.4    185.4    218.4   3.08940   0.39508  41.40773
     179 2023  7  7  0 12  1 765  4.0339    158.72633   1336.50236   1015.64693    -39.35622     17.14934     -1.90423    166.8    172.6      6.7      3.2    453.9     75.3    185.4    218.4   3.08910   0.39508  41.42589
     180 2023  7  7  0 12  5 799  4.0341    158.72759   1336.25217   1015.68230    -39.32543     17.38677     -1.86938    166.8    172.6      6.5      3.2    453.9     75.3    181.6    210.8   3.08881   0.39508  41.40924
     181 2023  7  7  0 12  9 851  4.0512    158.72881   1336.13869   1015.72593    -38.95802     17.65627     -1.83041    166.8    172.6      6.3      3.3    453.9     75.2    181.6    210.8   3.08852   0.39508  41.42741
     182 2023  7  7  0 12 13 902  4.0515    158.72974   1336.04144   1015.77776    -38.61934     17.71844     -1.78871    166.8    172.6      6.1      3.3    453.9     75.2    181.6    210.8   3.08822   0.39508  41.41098
     183 2023  7  7  0 12 17 954  4.0519    158.73049   1335.96055   1015.83773    -38.16972     17.57186     -1.74422    166.8    172.6      5.9      3.3    453.9     75.1    181.6    210.8   3.08793   0.39508  41.42916
     184 2023  7  7  0 12 22   6  4.0522    158.73124   1335.89613   1015.90554    -37.79177     17.25351     -1.69721    166.8    172.6      5.7      3.4    453.9     75.1    181.6    210.8   3.08763   0.39508  41.41191
     185 2023  7  7  0 12 26  59  4.0526    158.73209   1335.84807   1015.98068    -37.40891     17.13498     -1.64796    166.8    172.6      5.5      3.4    453.9     75.0    181.6    210.8   3.08734   0.39508  41.43003
     186 2023  7  7  0 12 30 112  4.0529    158.73296   1335.81606   1016.06273    -37.29988     17.36070     -1.59680    166.8    172.6      5.3      3.5    453.9     75.0    181.6    210.8   3.08704   0.39508  41.41326
     187 2023  7  7  0 12 34 165  4.0532    158.73372   1335.79958   1016.15112    -36.85226     17.40103     -1.54400    166.8    172.6      5.1      3.5    453.9     74.9    181.6    210.8   3.08675   0.39508  41.43144
     188 2023  7  7  0 12 38 218  4.0535    158.73430   1335.79795   1016.24539    -36.04318     17.24207     -1.48980    166.8    172.6      4.9      3.5    453.9     74.9    181.6    210.8   3.08645   0.39508  41.41427
     189 2023  7  7  0 12 42 272  4.0537    158.73468   1335.81034   1016.34495    -34.88569     16.89632     -1.43448    166.8    172.6      4.7      3.6    453.9     74.8    181.6    210.8   3.08616   0.39508  41.43246
     190 2023  7  7  0 12 46 326  4.0540    158.73516   1335.83601   1016.44931    -34.11148     16.92053     -1.37824    166.8    172.6      4.5      3.6    453.9     74.8    181.6    210.8   3.08586   0.39508  41.41565
     191 2023  7  7  0 12 50 380  4.0542    158.73608   1335.87499   1016.55790    -33.60432     17.06084     -1.32129    166.8    172.6      4.3      3.7    453.9     74.7    181.6    210.8   3.08557   0.39508  41.43386
     192 2023  7  7  0 12 54 435  4.0545    158.73723   1335.92472   1016.67023    -32.82908     17.02165     -1.26379    166.8    172.6      4.1      3.7    453.9     74.7    181.6    210.8   3.08527   0.39508  41.41676
     193 2023  7  7  0 12 58 490  4.0547    158.73840   1335.98401   1016.78573    -31.81453     16.80299     -1.20593    166.8    172.6      3.9      3.8    453.9     74.6    181.6    210.8   3.08498   0.39508  41.43501
     194 2023  7  7  0 13  2 544  4.0549    158.73938   1336.62357   1016.90395    -31.42517     16.42235     -1.14780    166.8    172.6      3.8      3.7    454.7     74.6    181.6    210.8   3.08468   0.39508  41.41812
     195 2023  7  7  0 13  6 599  4.0550    158.74022   1337.64358   1017.02436    -31.82897     16.24936     -1.08954    166.8    172.6      3.8      3.7    456.0     74.5    181.6    210.8   3.08439   0.39508  41.43641
     196 2023  7  7  0 13 10 670  4.0708    158.74104   1338.44109   1017.14582    -32.18306     16.28125     -1.03059    166.8    172.6      3.8      3.7    457.4     74.4    181.6    210.8   3.08409   0.39508  41.41937
     197 2023  7  7  0 13 14 741  4.0710    158.74196   1339.12232   1017.26791    -32.46136     16.55128     -0.97219    166.8    172.6      3.9      3.6    458.7     74.4    181.6    210.8   3.08380   0.39508  41.43782
     198 2023  7  7  0 13 18 813  4.0712    158.74298   1339.71126   1017.39074    -32.64050     16.84984     -0.91405    166.8    172.6      3.9      3.6    460.1     74.3    181.6    210.8   3.08350   0.39507  41.42037
     199 2023  7  7  0 13 22 884  4.0715    158.74398   1340.30500   1017.51398    -32.69713     16.99575     -0.85621    166.8    172.6      3.9      3.5    461.6     74.3    181.6    210.8   3.08321   0.39507  41.43886
     200 2023  7  7  0 13 26 956  4.0717    158.74487   1340.84848   1017.63738    -32.60996     17.60418     -0.79866    166.8    172.6      3.9      3.5    463.0     74.2    181.6    210.8   3.08291   0.39507  41.42175
     201 2023  7  7  0 13 31  28  4.0720    158.74565   1341.33674   1017.76060    -32.47768     18.12987     -0.74141    166.8    172.6      3.9      3.5    464.5     74.2    181.6    210.8   3.08261   0.39507  41.44033
     202 2023  7  7  0 13 35 100  4.0723    158.74637   1341.77173   1017.88345    -32.56537     18.60558     -0.68447    166.8    172.6      4.0      3.4    466.0     74.1    181.6    210.8   3.08232   0.39507  41.42297
     203 2023  7  7  0 13 39 172  4.0725    158.74713   1342.19161   1018.00565    -32.67825     19.33656     -0.62786    166.8    172.6      4.0      3.4    467.6     74.0    181.6    210.8   3.08202   0.39507  41.44158
     204 2023  7  7  0 13 43 245  4.0728    158.74800   1342.60454   1018.12706    -32.60745     19.97416     -0.57156    166.8    172.6      4.0      3.4    469.2     74.0    181.6    210.8   3.08172   0.39507  41.42443
